word,cnt_word
86hwwzdleo,1
87,4
870,1
8723g,1
879,1
87jvayukyn,1
87plrcpqkz,1
87ryopwbiy,1
87vi7oqopy,1
884dpzi52p,1
888maggie888,1
89,1
894axjrxdn,2
89eomtsijt,1
8adahsahg9,1
8aklzgv,1
8am,2
8ame,1
8apmivym0x,1
8awj6fwema,1
8b0j8xt3dh,1
8b8aya7v1s,1
8beeqpsuyd,1
8bf9boerae,1
8bonh,1
8bpq1oy71z,1
8byoqjsjtt,1
8c,5
8c3qckbybq,1
8cbsfnpl2l,1
8ctmfanyro,1
8czldabgzw,1
8e0lic8wye,1
8e14re6yjo,1
8eelqk2wuw,1
8en2bvtllu,1
8fidopo37h,1
8fjefmj6hh,1
8floejopxh,1
8fyxyena0h,1
8gcmgqavyk,1
8gd1oetu3h,1
8gjexzxwph,1
8gkquhit2x,1
8graqvxr8s,1
8h,1
8h6zmdglpf,1
8habr989yw,1
8hdc0yuobe,1
8hg7f5q2je,1
8icsqeombg,1
8ij40zks90,1
8j7y900vgk,1
8j9ixcsnzc,1
8jk8am2a1l,1
8jr4dlm99t,1
8kaswds0bc,1
8kgopqdb9t,1
8kjl74pane,1
8kmca6ytfd,1
8kvq1pzpaf,1
8lcma58p7p,1
8li2lomgkh,1
8lotrb6pdc,1
8lreiqhiun,1
8lye04vxey,1
8lyfz5ebwd,1
8m,1
8m1w9rfwih,1
8mmyguoj8q,1
8mny3gfrzw,1
8mq4imutti,1
8mvinc82e9,1
8n4abo9ihp,1
8n5qctvsp2,1
8nivthvpu6,1
8ny79hv,1
8o3etkjzrd,1
8oabccpec5,1
8oeaqfiex8,1
8ol8790xwy,1
8omryruvet,1
8ox8wkug4t,1
8p0a80kaax,1
8p4ybnbel5,1
8pfvtzngrz,1
8pm,19
8pme,7
8prednmnfx,1
8rdmqcbhce,1
8rf7ihvyxn,1
8rqi4mq3tw,1
8rs1fbcaiz,1
8rwz6p1ged,1
8sjazkq3i1,1
8slzita1l6,1
8t4nyzlp4y,1
8th,15
8tmusc9opq,1
8uhtf2pv7l,1
8uirhgyrsl,1
8uoykai8uf,1
8vsdgajsef,1
8wbnlpgwik,1
8wtb3h4fth,1
8wtucjrtel,1
8wyafatmw,1
8x,1
8y2uohoyay,1
8yfd6qa4rd,1
8ytbu7j17m,1
8yup8pex8c,1
8zbneb0pgk,1
8zgyv5x2a6,1
8zhgyoth0f,1
8zj3j7g5el,1
8zswampxza,1
8zteiwnqz4,1
90,22
900,8
908ulxciwz,1
90aixp25oc,1
91,7
911,3
917,1
91i6fwwxgf,1
91yk8b11bp,2
92,7
92w8vinmuk,1
93,14
93101dianne,1
93gdz6t0mf,1
93l7jfdmxj,1
94,8
943,1
946u6bgreq,1
94kusycdaj,1
94mfpx0egh,1
94ue4e26pd,1
95,25
9500,1
957thegame,1
959,1
95i4towyep,1
96,3
97,2
972,1
972gwzdgep,1
97clc9zifm,1
97dafbsdhu,1
97musick,4
97nvlgxmuj,1
97r0cqdngi,1
97uzwyhiju,1
98,2
980,1
98vtqu4i7n,1
99,10
990,1
99th,1
9a72tmftpn,1
9aflkwjogc,1
9ahpnfhq5n,1
9akuuud1we,1
9am,2
9ame,1
9b4goldxto,1
9b9hgcf1g9,1
9blzn1xgys,1
9bqgvknnrt,1
9bxqgtb5m2,1
9bzevaninx,1
9c0yyiv9ws,1
9cncpjz3qi,1
9cqt78cgit,1
9czcjdbmvw,1
9d2tsqaysd,1
9ejiddvl9h,1
9emtq4ndbz,1
9fcqsur5bp,1
9fnyizjkqx,2
9fu7vendri,1
9gak0fwqz8,1
9guspvzdfi,1
9h8cgrcxgb,1
9hb7jo3wrz,1
9hd6drcojf,1
9hgcbkdsxo,1
9hhvop2whc,1
9hngvybjez,1
9i9dej4cd1,1
9i9kxo2b8v,1
9il7whwq7j,1
9inch1bvwm,1
9ipw30g5og,1
9irlrlpjfm,1
9is7mhbfda,1
9ivm6g9gae,1
9j4xv2ponw,1
9j7f8vk9md,1
9jddew2oo5,1
9jgdue5bf8,2
9k9rn5kihp,1
9ka00qk1ob,1
9ker9wxjky,1
9kilowp3hh,1
9l917nvcbx,1
9ldr6isdpl,1
9lqf2uwwwo,1
9lr1v6vjjb,1
9luwnhngwj,1
9lvdp6zogz,1
9lxx1iqo7m,1
9m,1
9m0c0vc2fv,1
9mqhospiwa,1
9mragvcphz,1
9muhnzqgvz,1
9myiafmb9y,1
9n5ccrefkn,1
9nboeguzu1,1
9nctldfvw4,1
9news,1
9nzlg2qzpo,1
9o5gzljitd,1
9ohimg204y,1
9oqz7awhas,1
9p,1
9pfqnrsh1z,1
9pgo56ytqt,1
9phh60dvlx,1
9pm,7
9pme,4
9pre6sfxrm,1
9qh4oua2eg,1
9rup33rl29,1
9s1ggeijj5,1
9t50nugw28,1
9t50nupkdy,1
9t7iq6f3xe,1
9tbvy6obce,1
9th,16
9trillion,1
9tszrcc83j,1
9ttxlfokyz,1
9tuncvcbqe,1
9tzsc8f8vy,1
9v9z015kvl,1
9vivwnybsl,1
9vob99w42r,1
9voiv3nahe,1
9voiv44l9c,1
9w1iuge0d6,1
9wjz8itcqv,1
9wnq9ptnfy,2
9wwrwnvqiv,1
9xbfylzzns,1
9yicuxd87d,1
9z5jhauv6n,1
9zhikibqw5,1
9zlfxm3u4b,1
___lisamichelle,1
_aleshaxo,2
_ayley,1
_bri,1
_bscarb,1
_castoz,1
_cfj_,2
_chanelelle_,1
_eod,1
_fly_on_wall_,1
_gold4money,1
_hankrearden,1
_holly_renee,1
_jacobsanders_,1
_john_handel,1
_joshbishop,1
_just_mads_,1
_laurenharding,1
_maira26,1
_marryyy,1
_meganeve,1
_msfl_,1
_musicfreakalex,1
_sethmade,1
_sierra03_,1
_snurk,7
_trump4potus,1
_tsac_,2
_under_current,1
_willchristoph,1
_wojubeforeyouvote,1
_ylvette,1
a04hne16gp,1
a08sqfzblr,1
a0g7gwi74k,1
a0ikqnepd5,1
a0klhmipzs,1
a17,1
a1a6mxbanx,1
a1a6xmfyx1,1
a1mrxsksr3,1
a1ovhcrt6t,1
a1qrfapm37,1
a28u65mge6,1
a2hpulmf5k,1
a2ux83427l,1
a3mcnblcso,1
a3uxqnuqzn,1
a3wus0crio,1
a3x71q6sg2,2
a42fnelct1,1
a4dx8ng1ji,1
a4eehocbgs,1
a4p7q9jzde,1
a4rxd1bsvn,1
a570iige0i,1
a5ft7cgjke,1
a5if0qhnic,1
a5jdkz1ece,1
a5k3u9rg3d,1
a5plswpjyx,1
a5rr1i38km,1
a5w0pdwbxp,1
a68uevc8,1
a6f6xznrym,1
a6hewmnemu,2
a6os0wvcw5,1
a6xpfqthj5,1
a7ql7kumft,1
a7raxdc4gh,1
a7t5qn2iqw,1
a7y09q05is,1
a84wmhpsyy,1
a8kq0lcosd,1
a9s6mhsk07,1
a9v3uly8by,1
aa_trevino,1
aaa,5
aaanews,1
aaceallaigh,1
aacrowellt,4
aakbunw2ro,1
aalsqngha3,1
aalucero,1
aanders07,1
aanxirujjd,1
aanybghvcv,1
aaron_athman,1
aaronmcallorum,2
aattabfoxx,1
aaylctcy1,1
aazw,1
ab1132,1
ab_cutrock,1
abaco,1
abandon,7
abandoned,11
abbas,3
abbott,2
abbydnyc,1
abc,89
abc2020,10
abcfamily,2
abcinsc,2
abcnetwork,1
abcnews,3
abcpolitics,9
abcsharktank,1
abcwashington,1
abcworldnews,3
abd8gmdthl,1
abdeslam,1
abdo,1
abducted,1
abdul,1
abdullah,2
abe,31
abedin,4
abelerner,1
aberdeen,5
abeshinzo,25
abiding,3
ability,16
abingdon,1
abishurprakash,1
abject,1
abla7wtts6,1
able,99
abnbjtkcai,1
abo,1
aboard,10
abolish,13
abolishing,1
abom2up48y,1
abortion,7
abound,1
about_life,3
abqgysdcyt,1
abraham,5
abrahaml1nx,1
abrams,2
abramson,2
abroad,4
abrupt,1
abruptly,3
absabella,1
absentee,3
absolute,24
absoluteicon,1
absolutely,96
absurd,2
abt,4
abtlprupej,1
abu,7
abundance,1
abundant,1
abuse,48
abused,9
abuser,2
abuses,7
abusing,4
abusive,3
abuts,1
abuzz,1
abyddsldbw,1
abysmal,1
abzqr7kr0c,1
ac,2
ac360,15
academia,1
academy,6
acamtoual0,1
accelerate,1
accelerated,1
accentuate,1
accept,17
acceptable,16
acceptance,4
accepted,11
accepting,8
accepts,1
access,31
accesshollywood,1
accessory,1
accident,11
accidentally,3
accidents,1
acclaim,1
accolade,1
accolades,2
accommodations,2
accompanie,1
accompanied,1
accomplish,7
accomplished,37
accomplishing,5
accomplishment,4
accomplishments,17
accord,5
accordance,1
according,33
accordingly,2
account,35
accountability,14
accountable,10
accounted,1
accounts,9
accronin8,2
accumulated,5
accumulation,2
accuracy,3
accurate,20
accurately,13
accus,1
accusation,3
accusations,9
accuse,3
accused,12
accuser,8
accuses,2
accusing,3
acdinner15,1
aceofspadeshq,1
acg0hmvrpr,1
acgniznh6e,1
achh90cnrg,1
achieve,13
achieved,13
achievement,16
achievements,5
achievers,3
achieving,5
achilarre,1
acid,12
acing,1
acj0hq20hv,1
acknowledge,10
acknowledged,4
acknowledges,1
acknowledging,7
acknowledgment,1
aclrecoveryclub,1
acosta,4
acq0ujtfts,1
acquire,2
acquiring,2
acquisition,1
acquisitions,1
acre,1
acres,11
act,142
acted,7
acting,47
actingmeek,1
action,106
actions,31
active,7
actively,2
activism,2
activist,3
activists,4
activities,7
activity,8
actme53tzu,1
actor,3
actors,3
actress,2
actresses,1
acts,17
actua,1
actual,13
actuality,3
actually,135
actuallydominic,2
acu,1
acumen,1
aczogfifz2,1
ad,40
ada,1
adair_ariel,1
adam,116
adamangus15,2
adamblickstein,1
adamodell,1
adams,4
adamschiff,5
adamscottnow,1
adamsmith_usa,1
adb1tss9jg,1
adbzwhtq8s,1
adcprqifh9,1
add,28
added,27
addict,1
addictd2success,1
addicted,4
addiction,4
addictive,1
adding,10
addition,27
additional,41
additionally,10
address,63
addressed,3
addresses,3
addressing,3
adds,5
adeeasthope,1
adelson,2
adenunzio,1
adept,5
adequately,1
adhd_fa,1
adherent,1
adidas,1
adios,2
adiosamerica,2
adiosliberty,1
adiscurtu,1
adjacent,1
adjourns,1
adjusted,1
adjusting,2
adjustment,1
admi,1
admin,13
adminis,1
administrating,1
administration,248
administrations,21
administrator,4
admins,1
admirable,2
admirably,1
admiral,8
admirals,1
admiration,1
admire,11
admired,1
admissibility,1
admission,3
admissions,1
admit,18
admits,17
admitted,29
admitting,6
admonished,2
adncqky7qd,1
adogw34ctf,1
adopt,1
adopted,3
adorable,3
adore,3
adp,1
adriannamarie,1
adriparsonss,1
ads,70
adskuuxf1b,1
aduanebrown,1
aduliq0to1,1
adult,6
adultprodigy,1
adults,2
adv,1
advance,10
advanced,7
advancing,4
advantage,48
advantages,1
adventure,1
adversaries,2
adversary,1
adverse,1
adversely,1
advertisement,1
advertisers,2
advertising,12
advice,30
advise,3
advised,4
advisement,1
adviser,7
advisers,4
advising,1
advisor,14
advisors,3
advisory,11
advmn9hzw7,1
advocate,2
advocated,1
advocating,1
adzefci7sm,1
ae2q0d07tb,1
ae4cueqbfq,1
ae51wfeld0,1
ae5p9jncfc,1
aegyodb37o,1
aehitqezlq,1
aekvgvmeib,1
aemumqsowm,1
aenochs64,1
aenuivrurs,1
aerial,1
aerielles,1
aerospace,2
aeshamhnvs,1
aesop,1
aetna,2
aews,1
af5xy8ohwl,1
af5xy8xu3p,1
af_academy,2
afar,1
afbf100,1
afbwqcvuds,1
afdvxhzvix,1
affair,2
affairs,9
affect,1
affected,18
affecting,1
affection,1
affects,3
affiliated,1
affirmed,1
affirming,1
afflicting,1
affliction,1
afford,5
affordable,11
afforded,1
afghanistan,19
afghans,1
afievoli,1
afl,3
aflcio,1
afmcarwgm2,1
afnwwillca,1
afpheu9f9c,1
afqhydsmb5,1
afraid,33
africa,6
african,60
africanamerican,1
africanamericanhistorymonth,1
aftds7hvlt,1
aftermath,2
afternoon,58
afternoons,1
afterward,1
aftqe293jf,1
ag,22
ag0gathydt,1
ag3vccsjvg,1
ag45a3ugnp,1
aga,1
againt,1
agata,2
agcaddauan,1
agdg3pueq5,1
age,15
agegrilli35,2
agencies,20
agency,11
agenda,73
agent,36
agent_54,1
agents,34
agentvf,2
ages,3
aggravated,1
aggravation,1
aggressive,2
aggressively,1
aggressor,1
aggrieved,1
agh4gbzhqh,1
aghast,1
agillogly,1
agirland3boys,1
agitators,2
agnes,1
agnstt,1
ago,142
agony,4
agoodeye,1
agpambondi,1
agpt73,1
agreatcause,1
agreatimage,1
agree,163
agreed,73
agreeing,8
agreement,65
agreements,10
agrees,18
agricultural,26
agriculture,13
agschneiderman,3
agseliza,1
agt,1
agtradertalk,1
aguhmo98xm,1
agxulppyag,1
agy5p8ncox,1
agyuvlcu1u,1
agzqud5efh,1
ah,1
ahact7d5ey,1
ahansen20,1
ahataas,1
ahca,1
ahdmliwpzi,1
ahead,69
ahernandez85a,3
ahhh,1
ahhhh,1
ahhhhhh,1
ahic2015,1
ahltfg7u4i,1
ahmad,1
ahmed,1
ahmedbawazir,1
aht7wyviug,1
ahxg0siuml,1
ahz6klliac,1
ai2htiruzr,1
aia2z9po2h,1
aibnaohyup,1
aid,38
aide,3
aided,1
aides,7
aids,5
aig,1
aigjmyt7qs,1
aiingovsummit,1
ailes,4
ails,1
ailsa,6
aim,1
aimed,1
aims,1
ain,4
ainsley,1
ainsleyearhardt,10
aipac2016,1
air,89
airbus,2
aircraft,7
aircrew,1
aired,7
aires,1
airforce2100,1
airing,5
airline,1
airlines,9
airllxnlqa,1
airmax,1
airplane,3
airplanes,4
airport,16
airports,7
airs,2
airspace,1
airtime,5
airwaves,1
aizkkvbsh7,1
aj7s0aqqj0,1
aj_13_hulton,3
aj_nix,1
aja00l81uf,1
ajaj13xqvr,1
ajbruno14,1
ajcarpenter0,1
ajdelgado13,1
ajdukakis,1
ajdx4sdesq,1
ajfbg9elsj,1
ajic3flnki,1
ajit,1
ajodom60,1
ajr3ia6c0c,1
ajsypshjfw,1
ajxd1en64c,1
ak47,1
ak_tweet,1
aka,2
akasaka,1
akawhit1,1
akbar,1
akczh8l0fj,1
akfgzjrqcm,1
akgvybzhee,1
akihqw4ljd,1
akita915,1
akmadngzve,1
akmumpreneur,1
aknegy6pdd,1
akoya,1
akron,3
akwlsmscvh,1
akxod24in9,1
akzo4ltnlj,1
al,44
al5bzlrfyk,1
al6in83ewk,1
al7avor7xc,1
al_baldasaro,1
ala,1
alabama,98
alain_berset,1
alamsyahdoni,1
alan,11
alancolmes,1
alandersh,5
alarae37,1
alarm,1
alarmed,3
alaska,15
alaskan_gypsy,1
albaghdadi,1
albany,3
albemarle,1
albence,1
albert,4
albertomarsano,1
albertozambrano,1
albo9,1
album,2
albuquerque,2
albusinvogue,1
alcohol,1
alconv2017,2
alconvention2016,1
aldeguer_elsa,1
aldonturnaolco1,1
aldotcom,1
aldresser,1
aldridge,1
alec,3
alejandro,1
aleksmm,2
alene,2
alert,4
alerted,2
alerts,1
alex,10
alex_boxwell,1
alex_wj_milne,1
alexandrekrausz,1
alexandria,4
alexcsi,1
alexis,2
alexiskrystina,1
alexmaymcgregor,1
alexnightrasor,1
alexpagliano,1
alexpappas,1
alexpascal123,1
alexpattillo,2
alexperrry,1
alexseeley73,1
alexskoog,1
alextrent4,1
alexvent13,2
alexx4111,1
alfonse,1
alfred,3
alfredeneuman99,1
alfredoeortega,1
algae,1
algemeiner,7
algore,1
alh2oa6avq,1
ali,3
ali_khalil7,2
aliashere,1
alice,2
alicecarozza,1
aliceengle3,2
alicesleuck,1
alicetweet,1
alicia,2
alien,4
aliens,40
aligned,1
aligning,1
aligns,1
alike,7
alisa,1
alisaapps,1
alisareal,1
alisonforky,1
alisyn,1
alisyncamerota,1
alive,15
alivelutheran,2
aliwilbur,1
allaboutthetea_,4
allah,1
allaying,1
allegation,4
allegations,14
allege,1
alleged,7
allegedly,2
alleges,1
allegiance,5
alleging,1
allegrettivicki,1
allen,4
allenwest,1
alleras,1
alleviate,1
alley,1
alleykat2,1
allgoodeggs,1
alli_dukes,1
alliance,6
alliances,1
allianz,1
allibiis,1
allied,3
alliekat129,1
allies,20
alligators,2
allis,2
alllllll,3
allocated,1
allow,88
allowe,1
allowed,136
allowing,32
allows,6
allrepublicans,1
allstars_s2,1
allteamscards,1
allthenewsisnow,1
alltheway,1
alluding,1
allure,1
allwomanspacewalk,1
ally,9
allyn,4
almighty,1
almy23841665,1
alongside,4
aloracai,2
alorcafesocial,1
alot,2
aloud,1
alpha,2
alphainparis,1
alphaquintesson,2
alrededor,1
alright,1
alsadgrwoe,1
alsisiofficial,3
altered,2
altering,1
alternative,16
alternatives,2
altogether,1
alu1phesvh,1
alum,1
aluminum,20
alvarez,1
alwaleed_talal,2
alwaleedbint,2
alway,1
alwaystrump,2
alweaver22,1
alx0ay6e8j,1
alyssathgreat,1
am_burns13,1
amadorserver,1
aman19980,1
amandageorge22,1
amandaj1981,1
amandajoan40,1
amandajocountry,2
amandamichl,1
amateur,2
amateurs,1
amav7tqgar,1
amaz,1
amaze,1
amazechristianl,1
amazed,4
amazes,1
amazing,294
amazingly,3
amazinhof,1
amazon,44
amazonfiretv,1
amazonwashingtonpost,2
amb,4
ambassado,1
ambassador,43
ambassadors,11
ambien,1
ambiguous,2
ambition,1
ambitions,1
ambitious,2
ambjohnbolton,4
ambridge,1
ambro,1
ambs,1
ambushed,2
amd9890,1
ame,2
ameliasg,3
amen,12
amend,1
amendmen,1
amendment,113
amenia,1
amer,3
amercan,1
amercia,4
amercian,1
ameri,1
americ,3
america,1446
america_trump,1
americafir,1
americafirst,104
americagreatagain,1
american,714
american1st,2
american32,1
americanair,1
americanaspie,3
americanewsroom,6
americanexpress,1
americanheroes,1
americanhowl,1
americanism,1
americanlegion,3
americanow,1
americanpatientsfirst,2
americanpride,1
americans,266
americansamoa,1
americanthinker,1
americanunity,1
americanvalues,1
americas,4
americasmerkel,1
ameriflames,1
ames,2
amesmoreno,1
amfbymuxuz,1
amfree,1
amherst,2
ami_magazine,1
amid,3
amidst,1
amieesurratt,1
amiguiza,1
amir,5
amir_ibrahim26,1
amit_,1
amit_d_r,1
amit_d_ranade,1
ammoland,1
amnesty,39
amoakabr,1
amounts,39
amphibious,1
amputee,1
amqf0dfrhp,1
amrightnow,1
amsardina,1
amspec,5
amstaffbru,3
amtrak,2
amuck,1
amusing,1
amustreadbook,1
amvets,1
amvets75th,1
amvetshq,2
amway,2
amwwjaeh3f,1
amy,7
amy_pardue,1
amyketterer,1
amykremer,1
amymek,4
amzuz516dn,1
ana,2
anaheim,4
analysis,9
analyst,6
analysts,2
analyze,1
analyzes,1
analyzing,2
ananavarro,4
anarchists,2
anarchy,2
anaustrian,1
anchor,13
anchored,1
anchors,7
ancient,1
and_is_w,1
andeavor,1
anderson,8
andersoncooper,13
andmyspace,1
andrea,1
andreajmarkley,1
andreatantaros,4
andreaweslien,1
andrebauer,1
andrepretorius,1
andres,4
andres_3v,1
andrew,68
andrewchrome,1
andrewcmccarthy,4
andrewcuomo,1
andrewgillum,1
andrewhclark,1
andrewjalbert01,1
andrewjthom,1
andrewmillerkc,1
andrewpollackfl,1
andrews,5
andrews_jba,1
andrewstilesusa,1
andrewvaccari,1
andrewwagner29,1
andrewwilkie85,1
andrzej,2
andrzejduda,1
andrés,1
andy,20
andybran,6
andydean2014,2
andykimkim,1
andypuzder,2
andyshain,1
anemic,2
ang,1
angel,7
angela,7
angela_thomps,1
angeladale143,1
angelatribble,1
angeles,8
angelgirl722,1
angeloftruth11,2
angels,1
anger,23
angered,2
angie58493041,1
angiebatlle,1
angiecallahan4,1
angiekay500,1
angiemcmonigal,1
angiesteinberg,1
angpiazza,1
angrily,1
angry,120
anguilla,2
anhqdc,1
aniesiodaniels,1
animal,7
animals,7
animus,1
anitamarkdjones,2
anjirabadi,1
anjoaparicio,2
ankara,1
anl95tovro,1
ann,9
ann_txpurple,1
anna,3
anna_giaritelli,1
annabelkarmel,1
annapolis,8
anncoulter,41
annebellar,1
anneslimo,1
annettejeanne,1
annettenavaret,2
annie,2
annieclarkcole,1
anniedrews,1
annieduke,1
anniekineavy,1
anninquirer,1
anniv,1
anniversaries,1
anniversary,29
annmcg01,2
annnotari13,1
announce,72
announced,118
announcement,54
announcements,1
announcer,2
announcers,1
announces,10
announcing,23
annoyed,3
annual,19
annually,2
anon_thom,1
anonymous,21
anonymousyndica,1
anothertrumpvot,1
anouncment,1
anpbsjfh3j,1
ans,1
anshulblp1996,1
ansun_sayavong,1
answer,60
answered,7
answering,9
answers,22
ant,1
anthem,33
anthony,14
anthonycl,1
anthonyjamestv,1
anthonyjmyers,1
anti,79
anticipate,2
anticipated,21
antics,1
antidote,1
antiestablishment,1
antifa,5
antiquated,1
antiquities,1
antitrust,2
antler,1
antoknee71,1
anton,2
antonin,1
antonio,5
antonio92692,2
antonio_annesi,4
antonio_pitocco,1
antonioguterres,2
antrump,1
antstacksgrieco,1
antónio,1
anurag7287,1
anvtcz8epq,1
anvtczqfoq,7
anxiety,1
anxious,1
anxiously,2
anybody,40
anyday,1
anymore,51
anyonetennis,1
anyplace,1
anytime,11
aoc,12
aoc5aqdvvk,1
aoingy77ky,1
aoipjju0vh,1
aol,3
aolbk7y16a,1
aotbaqgczr,1
aoviqujge2,1
aovvszfaw3,1
aow3qwn2sv,1
aoxmfo0vok,1
aozsvath,1
ap,33
ap8l0jhzml,1
ap9wn7wkj6,1
ap_politics,1
ap_scoop,1
apageor2,1
apalmerdc,1
apart,23
apec,2
apec2017,7
apfc0pthcp,1
apgm3gkndd,1
apipwhisperer,1
aplemonlemon,6
apoc3cusjv,1
apocalypse,1
apollo,1
apollobohono69,1
apollonc1,1
apologetic,1
apologies,7
apologize,64
apologized,16
apologizes,1
apologizing,4
apology,23
apoplectic,2
app,5
appalachian,3
appalled,2
apparatus,3
apparel,1
apparent,1
apparently,5
appeal,10
appealed,1
appeals,7
appear,4
appearance,13
appeared,3
appearing,3
appears,4
appease,2
appeasement,1
appellate,1
applaud,7
applauded,1
applause,3
apple,24
applecart,1
appleton,1
application,1
applications,1
applied,3
applies,2
apply,9
applying,1
appoin,2
appoint,4
appointed,24
appointee,3
appointees,1
appointing,2
appointment,12
appointments,6
appreciate,54
appreciated,22
appreciates,4
appreciation,6
appreciative,1
apprehend,5
apprehended,10
apprehending,6
apprehension,1
apprehensions,1
appren,1
apprenteince,1
apprentence,1
apprentice,145
apprenticenbc,218
apprenticenbcon,1
apprenticeship,1
apprenticeships,1
apprise,1
approach,5
approaches,2
approaching,4
approject,1
appropriate,20
appropriately,4
appropriations,1
approval,103
approvals,7
approve,25
approved,45
approves,4
approving,6
approx,4
approximately,10
appsame,3
april,24
aprillajune,1
aproudrebel,1
aprvcjpqop,2
apseloff,1
aptitude,2
aptiv,2
apvbu2b0jd,1
aqao0jnbci,1
aqfeygsa4d,1
aql4jlvndh,1
aqmawtpzs0,1
aqoo9t35oe,1
aqqzmt10x7,1
aqrhlydi0u,1
aqubdipsgv,1
aquila7,1
ar,2
ar4ugjru9t,1
ar6j1kiprx,1
ar7ie8g7hz,1
arab,5
arabia,36
arabian,1
arabianbusiness,1
arabiangolftv,1
arabnews,1
aramco,1
arappeport,1
arbitration,1
archangeljf12,2
arches,1
architect,2
architectural,1
architecture,1
archive,1
archives,1
arctic,1
ardern,1
ardlfkvjax,1
ardow,1
area,25
arealleader,1
arealsuperman,1
areas,14
aren,46
arena,35
aretha,1
areuall,1
arezo_ra,1
arfno80zmo,1
arful1dodger,1
arg,1
argentina,23
argentine,1
argop,1
arguably,2
argue,1
argued,2
argues,1
arguing,1
argument,2
arguments,1
arhygdvi3m,1
ari,2
arianna,2
ariannahuff,4
arielmou,1
ariemanuel,1
arifleischer,6
arise,1
arizona,83
arizonanflfan,1
arizonaprimary,2
arjerjlyco,1
arjwbs3izo,1
arkansas,11
arkaysdesign,1
arlene,1
arlington,5
arlingtonnatl,2
arm,5
armastrangelo,2
armed,18
armedforcesday,2
arming,1
armistice,1
arms,18
army,33
armybday,1
armynavygame,5
armywp_football,6
arnold,8
arnold_ziffel,1
arpaio,2
arranged,2
arrangements,2
array,3
arre,1
arresed,1
arrest,3
arrested,15
arresting,1
arrestjoepa,2
arrests,4
arrington,3
arrival,3
arrive,6
arrived,54
arrives,3
arriving,9
arroatryt6,1
arrogance,2
arrogant,3
arrow,1
arsenal,2
arsenalhobbo,1
arsenmissyirvin,1
arsonist,1
arsss,1
art,39
artanis5,1
artfiopz,1
arthelneville,2
arthur,3
arthurkade,1
arthurohara,1
arthurschwartz,2
article,34
articles,5
artie,1
artificial,3
artificially,1
artillery,1
artist,2
artistdeedd,1
artistic,1
artistically,1
artists,1
artngonzalez,1
artofthedeal,1
artofwar,1
artpar17,2
arts,1
arutzsheva_en,1
arw19antpj,1
arxphalclc,1
arzeb16mog,1
asa,3
asa_patriot,1
asad,1
asahutchinson,2
asanoyama,1
asap,17
asaq_3,1
asavagenation,1
aschultz2014,1
asd,1
asean50,1
aseansummit,2
asedawg89,1
ashamed,23
ashbakali,1
ashbyneil,1
ashecyfbrv,1
ashes,1
asheville,1
ashevillelaura,1
ashley,1
ashleyedam,3
ashleyrparker,2
ashliejuliard,1
ashraf,1
ashtonmartintmt,1
asia,17
asian,5
asiancarp,1
asians,4
aside,1
ask,83
asked,118
asking,75
askkevin,2
asks,12
asksean,1
askthedonald,1
asktrump,15
asleep,1
asman,1
asmurfinmypants,1
aspect,7
aspects,4
aspen,2
aspergers,1
aspieprobs,1
aspiesmom,1
aspirations,1
aspire,1
asrjp5acmz,1
ass,27
assad,8
assailing,1
assange,3
assassination,1
assault,15
assaulted,5
assaulting,2
assaults,4
asselrod,1
assembled,1
assembling,1
assembly,6
assemblyman,1
assertion,1
assertive,1
asses,1
assess,2
assesses,1
assessment,3
asset,6
assets,9
asshole,1
assignment,1
assist,15
assistance,13
assistant,2
assisting,1
assistive,1
assoc,1
associated,13
associates,4
association,15
assume,7
assumed,1
assuming,2
assumption,1
assurance,1
assurances,1
assure,5
assured,4
assures,1
astonishing,4
astonishingly,1
astonishingthat,1
astoria,2
astounding,2
astro_christina,1
astro_jessica,1
astronaut,1
astronauts,3
astropeggy,1
astros,3
astroturfers,1
aswmdzrdrk,1
aswoyer,3
aswtfpu290,1
asxnffwipj,1
asylum,23
at3d1zx5kk,1
at5voilcsy,1
atbgepdf9c,1
atby343ps1,1
atdlgozxzb,1
ate,1
atfd17,1
atheist,1
atheistwwonka,1
athletes,3
athletic,3
atixhgk32n,1
atkins,1
atkinson,2
atl,1
atlanta,13
atlantic,15
atmaxh,1
atmosphere,1
atop,1
atq0rjzybi,1
atrmfrr6lz,1
atrocious,2
atrocities,1
atrocity,2
atroxell,1
atrupar,1
atsx4mdcgl,1
att,2
attached,1
attack,124
attacked,19
attacker,1
attackers,1
attacking,17
attacks,37
attained,1
attempt,21
attempted,12
attempting,4
attempts,4
attend,16
attendance,9
attended,6
attendees,1
attending,8
attends,1
attention,24
attitude,14
attkisson,1
attn,2
attorney,70
attorneys,3
attract,2
attracted,1
attracting,2
attribute,1
attributed,2
attributes,1
attributing,1
atuacgxow1,1
atuqmxoe16,1
atvrcgjfde,1
aty8r3kns2,1
au,1
auburnfan2155,2
auctioneerjared,1
audi8h85qu,1
audience,19
audiences,1
audio,2
audit,6
audited,2
auditorium,2
audjgxxit4,1
aufxrgir9o,2
aug,2
auggerdogger,2
august,29
augusta,1
augustine,3
auj3rlzyax,1
auofqexhr4,1
auqycrgeyn,1
aura,1
aurora,1
aus,1
ausbiz,3
aussie,1
austin,6
australia,16
australian,1
australians,1
auszsnozlm,1
authentic,1
author,16
authorities,15
authority,15
authorization,5
authorize,2
authorized,14
