,source,text,date,retweet_count,favorite_count,id_str,time
18157,Twitter for iPhone,"Anything the Russians did concerning the 2016 Election was done while Obama was President. He was told about it and did nothing! Most importantly, the vote was not affected.",2019-04-18,32768,130288,1119019875203153920,23:28:23.000000
18283,Twitter for iPhone,"The Great State of Tennessee is so close to passing School Choice. All of our Nation’s children, regardless of background, deserve a shot at achieving the American Dream! Time to get this done, so important!",2019-04-24,24724,107755,1121187494312255488,23:01:43.000000
18298,Twitter for iPhone,"RT @GOPChairwoman: If Joe Biden wants to keep score:

In 8 years, Biden &amp; Obama had a net loss of 193,000 manufacturing jobs.

In just over…",2019-04-25,30780,0,1121414042441125888,14:01:57.000000
18309,Twitter for iPhone,Heading to Indianapolis to speak at the big NRA Conference. Love being in Indiana. The @NRA is getting stronger &amp; stronger and doing some really great and important work. Having their powerful support has been vital to #MAGA!,2019-04-26,14973,68693,1121757597139439616,12:47:07.000000
18312,Twitter for iPhone,"Spoke to Saudi Arabia and others about increasing oil flow. All are in agreement. The California tax on gasoline is causing big problems on pricing for that state. Speak to your Governor about reducing. Economic numbers, 3.2% GDP for what is often worst quarter, looking good!",2019-04-26,19980,79380,1121844339200540672,18:31:47.000000
18317,Twitter for iPhone,"Congratulations to Nick Bosa on being picked number two in the NFL Draft. You will be a great player for years to come, maybe one of the best. Big Talent! San Francisco will embrace you but most importantly, always stay true to yourself. MAKE AMERICA GREAT AGAIN!",2019-04-27,23939,157481,1122109651087241216,12:06:03.000000
18336,Twitter for iPhone,"The NRA is under siege by Cuomo and the New York State A.G., who are illegally using the State’s legal apparatus to take down and destroy this very important organization, &amp; others. It must get its act together quickly, stop the internal fighting, &amp; get back to GREATNESS - FAST!",2019-04-29,20232,80853,1122837541084958720,12:18:25.000000
18454,Twitter for iPhone,"RT @WhiteHouse: President @realDonaldTrump is fixing American trade to bring our steel and manufacturing jobs back HOME!

https://t.co/PjD6…",2019-05-03,11983,0,1124285581905879040,12:12:25.000000
18517,Twitter for iPhone,RT @MariaBartiromo: most important from @GeorgePapa19 interview @SundayFutures @FoxNews was the London Cntr for int'l law reached out to hi…,2019-05-05,10682,0,1125133484207562752,20:21:41.000000
18621,Twitter for iPhone,"Over the course of the past two days, the United States and China have held candid and constructive conversations on the status of the trade relationship between both countries. The relationship between President Xi and myself remains a very strong one, and conversations....",2019-05-10,17197,85559,1126928408934535168,19:14:04.000000
18649,Twitter for iPhone,"RT @TommyHicksGOP: For years, China has engaged in unfair trade practices. While the US-China relationship is important, @realDonaldTrump i…",2019-05-11,4368,0,1127183652000022528,12:08:19.000000
18658,Twitter for iPhone,"RT @KimStrassel: This is a very important story. 
 https://t.co/G4w2LDXEm8",2019-05-11,11331,0,1127185028591620096,12:13:47.000000
18666,Twitter for iPhone,"RT @GOPChairwoman: While @realDonaldTrump is standing up to China’s unfair trade practices, Joe Biden says they are not “competition for us…",2019-05-11,11297,0,1127186042648498176,12:17:49.000000
18694,Twitter for iPhone,RT @GOPChairwoman: An Ohio manufacturing CEO explains that cracking down on China has meant stability and predictability for his business.…,2019-05-11,13558,0,1127354617648619520,23:27:40.000000
18709,Twitter for iPhone,"RT @RichLowry: I know he won’t do this, because obviously the political narrative is important to him and people around him, but Mueller sh…",2019-05-12,4561,0,1127631564869963776,17:48:10.000000
18767,Twitter for iPhone,"Today marks the one-year anniversary of the opening of the United States Embassy in Jerusalem, Israel. Our beautiful embassy stands as a proud reminder of our strong relationship with Israel and of the importance of keeping a promise and standing for the truth.",2019-05-14,28362,130665,1128336007856660480,16:27:22.000000
18836,Twitter for iPhone,"Starting Monday, our great Farmers can begin doing business again with Mexico and Canada. They have both taken the tariff penalties off of your great agricultural product. Please be sure that you are treated fairly. Any complaints should immediately go to  @SecretarySonny Perdue!",2019-05-20,18326,69287,1130299467121475584,02:29:27.000000
18860,Twitter for iPhone,"To the great people of Kentucky, please go out and vote for Matt Bevin today. Very important. He has done a fantastic job for you and America! #MAGA",2019-05-21,16250,64873,1130857064928952320,15:25:09.000000
18883,Twitter for iPhone,RT @ChuckGrassley: Another trade breakthru 2day w Japan lifting restrictions on US beef products. US beef into Japan has been 1 of the most…,2019-05-22,6806,0,1131147933569683456,10:40:57.000000
18889,Twitter for iPhone,RT @DevinNunes: “Warrior for the western alliance” 😳 - Why does he wait 2 months to bring USA this important information?  https://t.co/tY0…,2019-05-22,10481,0,1131149837800562688,10:48:31.000000
18917,Twitter for iPhone,Congratulations to Prime Minister @NarendraModi and his BJP party on their BIG election victory! Great things are in store for the US-India partnership with the return of PM Modi at the helm. I look forward to continuing our important work together!,2019-05-23,51277,237267,1131609042227482624,17:13:14.000000
18950,Twitter for iPhone,"The real trade war began 30 years ago, and we lost. This is a bright new Age, the Age of Enlightenment. We don’t lose anymore! https://t.co/5ECmBpsI6D",2019-05-25,18988,69665,1132178835665895424,06:57:23.000000
18952,Twitter for iPhone,Democrat Senator Mark Warner is acting and talking like he is in total control of the Senate Intelligence Committee. Their is nothing bipartisan about him. He should not be allowed to take “command” of that Committee. Too important! Remember when he spoke to the Russian jokester?,2019-05-25,17169,66517,1132184674829082624,07:20:36.000000
18963,Twitter for iPhone,"RT @GOPChairwoman: The @realDonaldTrump administration's fight for better trade deals doesn't end with China. 

The president is working ha…",2019-05-25,8646,0,1132387299025670144,20:45:45.000000
19005,Twitter for iPhone,"I was actually sticking up for Sleepy Joe Biden while on foreign soil. Kim Jong Un called him a “low IQ idiot,” and many other things, whereas I related the quote of Chairman Kim as a much softer “low IQ individual.” Who could possibly be upset with that?",2019-05-28,26954,129616,1133492876296511488,21:58:55.000000
19025,Twitter for iPhone,"Very sad to hear the news on the passing of my friend, Senator Thad Cochran. He was a real Senator with incredible values - even flew back to Senate from Mississippi for important Healthcare Vote when he was desperately ill. Thad never let our Country (or me) down!",2019-05-30,16356,88677,1134134203308752896,16:27:19.000000
19060,Twitter for iPhone,"RT @Franklin_Graham: I want to remind everyone of the importance of praying for @POTUS @realDonaldTrump this Sun., June 2. We need to pray…",2019-06-01,14661,0,1134961803295952896,23:15:55.000000
19088,Twitter for iPhone,"RT @SteveScalise: Thank you for your leadership on this, @realDonaldTrump! It was great to visit the Cameron LNG export facility with you l…",2019-06-03,9173,0,1135443829471866880,07:11:19.000000
19089,Twitter for iPhone,".@SadiqKhan, who by all accounts has done a terrible job as Mayor of London, has been foolishly “nasty” to the visiting President of the United States, by far the most important ally of the United Kingdom. He is a stone cold loser who should focus on crime in London, not me......",2019-06-03,47335,201594,1135453891326238720,07:51:18.000000
19137,Twitter for iPhone,"Just signed Disaster Aid Bill to help Americans who have been hit by recent catastrophic storms. So important for our GREAT American farmers and ranchers. Help for GA, FL, IA, NE, NC, and CA. Puerto Rico should love President Trump. Without me, they would have been shut out! https://t.co/HXvYYdcNW5",2019-06-06,16690,71959,1136695960111931392,18:06:50.000000
19164,Twitter for iPhone,"Nervous Nancy Pelosi &amp; the Democrat House are getting nothing done. Perhaps they could lead the way with the USMCA, the spectacular &amp; very popular new Trade Deal that replaces NAFTA, the worst Trade Deal in the history of the U.S.A. Great for our Farmers, Manufacturers &amp; Unions!",2019-06-08,21087,85750,1137354486698192896,13:43:35.000000
19193,Twitter for iPhone,RT @charliekirk11: It’s amazing to see Democrats within a span of 2 days go from being against Trump’s tariffs on Mexico to now being again…,2019-06-09,16720,0,1137864337039810560,23:29:33.000000
19204,Twitter for iPhone,"We have fully signed and documented another very important part of the Immigration and Security deal with Mexico, one that the U.S. has been asking about getting for many years. It will be revealed in the not too distant future and will need a vote by Mexico’s Legislative body!..",2019-06-10,21290,102542,1138030976578310144,10:31:43.000000
19228,Twitter for iPhone,"Maria, Dagan, Steve, Stuart V - When you are the big “piggy bank” that other countries have been ripping off for years (to a level that is not to be believed), Tariffs are a great negotiating tool, a great revenue producers and,  most importantly, a powerful way to get......",2019-06-11,17045,86255,1138428346214363136,12:50:43.000000
19257,Twitter for iPhone,"“Biden would be America’s Dream Candidate, because there would be no more Tariffs, no more demands that China stop stealing our IP, things would go back to the old days with America’s manufacturers &amp; workers getting shafted. He has Zero Credibility!” @IngrahamAngle  So true!",2019-06-13,3482,12873,1139006468286496768,03:07:58.000000
19259,Twitter for iPhone,"“Biden would be China’s Dream Candidate, because there would be no more Tariffs, no more demands that China stop stealing our IP, things would go back to the old days with America’s manufacturers &amp; workers getting shafted. He has Zero Credibility!” @IngrahamAngle  So true!",2019-06-13,16730,66179,1139017233382985728,03:50:45.000000
19371,Twitter for iPhone,"Only a few people showed up for the so-called Impeachment rallies over the weekend. The numbers were anemic, no spirit, no hope. More importantly, No Collusion, No Obstruction!",2019-06-18,18185,86092,1140849141796474880,05:10:06.000000
19411,Twitter for iPhone,"RT @RepMarkMeadows: The irony of Washington Democrats all but ignoring the dire situation at the border: they're calling it a ""manufactured…",2019-06-22,14706,0,1142263935904747520,02:51:59.000000
19462,Twitter for iPhone,RT @JudicialWatch: .@TomFitton: “CA settled with JW &amp; is taking steps to remove 1.5M inactive voters from the rolls. It’s important for ele…,2019-06-26,6033,0,1143826870753988608,10:22:31.000000
19477,Twitter for iPhone,RT @dougducey: Proud to stand with 27 other governors in calling for Congress to ratify #USMCA. It updates our nation’s trade agreements wi…,2019-06-26,5141,0,1143833496282193920,10:48:51.000000
19492,Twitter for iPhone,"The Democrats should change the Loopholes and Asylum Laws so lives will be saved at our Southern Border. They said it was not a crisis at the Border, that it was all just “manufactured.” Now they admit that I was right - But they must do something about it. Fix the Laws NOW!",2019-06-26,18421,72486,1143948712684576768,18:26:41.000000
19496,Twitter for iPhone,"“I have been in office for many years, the Military is very important to me, and at no time in my professional life has the U.S. Military been as strong as it is right now.” Thank you @LindseyGrahamSC",2019-06-26,16522,83416,1143991802405376000,21:17:54.000000
19514,Twitter for iPhone,"Seems totally ridiculous that our government, and indeed Country, cannot ask a basic question of Citizenship in a very expensive, detailed and important Census, in this case for 2020. I have asked the lawyers if they can delay the Census, no matter how long, until the.....",2019-06-27,29851,136329,1144298731887628288,17:37:32.000000
19522,Twitter for iPhone,"After some very important meetings, including my meeting with President Xi of China, I will be leaving Japan for South Korea (with President Moon). While there, if Chairman Kim of North Korea sees this, I would meet him at the Border/DMZ just to shake his hand and say Hello(?)!",2019-06-28,39093,169271,1144740178948493312,22:51:41.000000
19526,Twitter for iPhone,".....again with China as our relationship with them continues to be a very good one. The quality of the transaction is far more important to me than speed. I am in no hurry, but things look very good! Their will be no reduction in the Tariffs currently being charged to China.",2019-06-29,4382,19495,1145080050724814848,21:22:13.000000
19530,Twitter for iPhone,"....again with China as our relationship with them continues to be a very good one. The quality of the transaction is far more important to me than speed. I am in no hurry, but things look very good! There will be no reduction in the Tariffs currently being charged to China.",2019-06-29,14565,84014,1145097779632627712,22:32:40.000000
19535,Twitter for iPhone,"Leaving South Korea after a wonderful meeting with Chairman Kim Jong Un. Stood on the soil of North Korea, an important statement for all, and a great honor!",2019-06-30,43576,209160,1145276110097154048,10:21:17.000000
19574,Twitter for iPhone,"....to do whatever is necessary to bring this most vital of questions, and this very important case, to a successful conclusion. USA! USA! USA!",2019-07-03,21625,120194,1146245460035850240,02:33:08.000000
19582,Twitter for iPhone,"The News Reports about the Department of Commerce dropping its quest to put the Citizenship Question on the Census is incorrect or, to state it differently, FAKE! We are absolutely moving forward, as we must, because of the importance of the answer to this question.",2019-07-03,26153,91951,1146435093491277824,15:06:40.000000
19590,Twitter for iPhone,"So important for our Country that the very simple and basic “Are you a Citizen of the United States?” question be allowed to be asked in the 2020 Census. Department of Commerce and the Department of Justice are working very hard on this, even on the 4th of July!",2019-07-04,22365,99722,1146740683119742976,11:20:58.000000
19666,Twitter for iPhone,"....United States Citizens first. Border Patrol, and others in Law Enforcement, have been doing a great job. We said there was a Crisis - the Fake News &amp; the Dems said it was “manufactured.” Now all agree we were right, but they always knew that. They are crowded (which we.....",2019-07-07,16693,84191,1147955463201480704,19:48:05.000000
19696,Twitter for iPhone,"....healthcare (Obamacare) to stay in place, when it would have been replaced by something far better, shows how incredibly important our upcoming 2020 Election is. I have long heard that the appointment of Supreme Court Justices is a President’s most important decision. SO TRUE!",2019-07-09,15128,73025,1148600596502589440,14:31:36.000000
19710,Twitter for iPhone,"“Our company has grown, since Trump has taken control of the White House &amp; the Presidency, in the sense that we have better opportunities now to do what we’ve been wanting to do for quite some time, and that is to create manufacturing jobs. I believe that President Trump has.....",2019-07-10,16141,80483,1148951075778682880,13:44:17.000000
19728,Twitter for iPhone,"The White House will be hosting a very big and very important Social Media Summit today. Would I have become President without Social Media? Yes (probably)! At its conclusion, we will all go to the beautiful Rose Garden for a News Conference on the Census and Citizenship.",2019-07-11,15708,68781,1149266929565261824,10:39:23.000000
19730,Twitter for iPhone,"....The Fake News is not as important, or as powerful, as Social Media. They have lost tremendous credibility since that day in November, 2016, that I came down the escalator with the person who was to become your future First Lady. When I ultimately leave office in six......",2019-07-11,3831,13374,1149279676587630592,11:30:02.000000
19749,Twitter for iPhone,"...The Fake News is not as important, or as powerful, as Social Media. They have lost tremendous credibility since that day in November, 2016, that I came down the escalator with the person who was to become your future First Lady. When I ultimately leave office in six...",2019-07-11,6270,24311,1149345680189722624,15:52:18.000000
19754,Twitter for iPhone,"I am not a fan of Bitcoin and other Cryptocurrencies, which are not money, and whose value is highly volatile and based on thin air. Unregulated Crypto Assets can facilitate unlawful behavior, including drug trade and other illegal activity....",2019-07-12,18946,71812,1149472282584072192,00:15:22.000000
19766,Twitter for iPhone,RT @JayTimmonsNAM: USMCA passage is critical to manufacturers in America. @ShopfloorNAM will continue to work with Congress and the @WhiteH…,2019-07-12,4207,0,1149520248535568384,03:25:58.000000
19767,Twitter for iPhone,"RT @LtGovHusted: “We have a technology infused economy. We need a trade deal that represents that,” - Lt. Governor @JonHusted encouraging q…",2019-07-12,4078,0,1149520299710242816,03:26:11.000000
19776,Twitter for iPhone,"RT @carrieksada: These protests are not spontaneous, they're pre manufactured by OFA. Watch Sperry w/ @LouDobbs #Charlottesville 
https://t…",2019-07-12,20826,0,1149642817708290048,11:33:01.000000
19788,Twitter for iPhone,"RT @GOPLeader: President @realDonaldTrump's #SocialMediaSummit was a very important event. Conservatives will NOT be silenced, and American…",2019-07-12,9627,0,1149648328398782464,11:54:55.000000
19791,Twitter for iPhone,"When you are the big “piggy bank” that other countries have been ripping off for years (to a level that is not to be believed), Tariffs are a great negotiating tool, a great revenue producer and,  most importantly, a powerful way to get......",2019-07-12,13588,66110,1149661694735474688,12:48:02.000000
19882,Twitter for iPhone,China’s 2nd Quarter growth is the slowest it has been in more than 27 years. The United States Tariffs are having a major effect on companies wanting to leave China for non-tariffed countries. Thousands of companies are leaving. This is why China wants to make a deal....,2019-07-15,20812,109074,1150717474624692224,10:43:19.000000
19972,Twitter for iPhone,"RT @RepLaHood: #USMCA will put America in a stronger position globally. 

Delaying #USMCA further only prevents farmers, manufacturers, and…",2019-07-20,6464,0,1152534981262086144,11:05:27.000000
20002,Twitter for iPhone,"....Most importantly you have led Israel with a commitment to the values of democracy, freedom, and equal opportunity that both our nations cherish and share!",2019-07-21,17359,104512,1153040324241088512,20:33:30.000000
20004,Twitter for iPhone,"....Based on the comments made by Senator Schumer, he must have seen how dangerous &amp; bad for our Country the Border is. It is not a “manufactured crisis,” as the Fake News Media &amp; their Democrat partners tried to portray. He said he wants to meet. I will set up a meeting ASAP!",2019-07-22,19773,96564,1153126580652318720,02:16:15.000000
20034,Twitter for iPhone,"When an old Wall at the Southern Border, that is crumbling and falling over, built in an important section to keep out problems, is replaced with a brand new 30 foot high steel and concrete Wall, the Media says no new Wall has been built. Fake News! Building lots of Wall!",2019-07-23,17484,73929,1153667150458081280,14:04:17.000000
20143,Twitter for iPhone,"The Democrats are still doing the Russians dirty work as they continue to push the fake crime. Media credibility is now shot, Democrat credibility is shot, they’ve wasted over 100 hearings on a Hoax, they’ve done nothing on Infrastructure, drug prices, trade....@JesseBWatters",2019-07-28,17249,68311,1155327625088438272,04:02:25.000000
20165,Twitter for iPhone,"The E.U. and China will further lower interest rates and pump money into their systems, making it much easier for their manufacturers to sell product. In the meantime, and with very low inflation, our Fed does nothing - and probably will do very little by comparison. Too bad!",2019-07-29,14535,60548,1155807406812782592,11:48:54.000000
20191,Twitter for iPhone,"China has lost 5 million jobs and two million manufacturing jobs due to the Trump Tariffs. Trumps got China back on its heels, and the United States is doing great. @AndyPuzder @MariaBartiromo",2019-07-30,14539,60853,1156182666871549952,12:40:03.000000
20263,Twitter for iPhone,"Countries are coming to us wanting to negotiate REAL trade deals, not the one sided horror show deals made by past administrations. They don’t want to be targeted for Tariffs by the U.S.",2019-08-03,19078,87729,1157632664171614208,12:41:49.000000
20288,Twitter for iPhone,"China is intent on continuing to receive the hundreds of Billions of Dollars they have been taking from the U.S. with unfair trade practices and currency manipulation. So one-sided, it should have been stopped many years ago!",2019-08-05,15908,71530,1158407373666566144,16:00:14.000000
20339,Twitter for iPhone,"As your President, one would think that I would be thrilled with our very strong dollar. I am not! The Fed’s high interest rate level, in comparison to other countries, is keeping the dollar high, making it more difficult for our great manufacturers like Caterpillar, Boeing,.....",2019-08-08,20673,95830,1159473909827297280,14:38:16.000000
20407,Twitter for iPhone,Just landed in Pennsylvania. Looking forward to making a speech on energy. So important!,2019-08-13,9152,49187,1161327783882231808,17:24:54.000000
20466,Twitter for iPhone,"Two great entertainers and, more importantly, great people! Check out their show. https://t.co/SGmbEeJuIM",2019-08-15,10069,41479,1161966700255948800,11:43:44.000000
20479,Twitter for iPhone,Our Great Farmers know how important it is to win on Trade. They will be the big winners!,2019-08-15,11760,56035,1162037232368144384,16:24:00.000000
20559,Twitter for iPhone,"Our economy is the best in the world, by far. Lowest unemployment ever within almost all categories. Poised for big growth after trade deals are completed. Import prices down, China eating Tariffs. Helping targeted Farmers from big Tariff money coming in. Great future for USA!",2019-08-18,18612,77659,1163169730477395968,19:24:09.000000
20580,Twitter for iPhone,"Spoke to my two good friends, Prime Minister Modi of India, and Prime Minister Khan of Pakistan, regarding Trade, Strategic Partnerships and, most importantly, for India and Pakistan to work towards reducing tensions in Kashmir. A tough situation, but good conversations!",2019-08-19,22767,113100,1163597488173060096,23:43:54.000000
20581,Twitter for iPhone,"Great discussion with Prime Minister @BorisJohnson today. We talked about Brexit and how we can move rapidly on a US-UK free trade deal. I look forward to meeting with Boris this weekend, at the @G7, in France!",2019-08-19,15708,66992,1163600519467798528,23:55:57.000000
20607,Twitter for iPhone,"RT @GOPChairwoman: Since @realDonaldTrump was elected:

*6M+ new jobs, over half for women

*500K manufacturing jobs created

*Record-low u…",2019-08-20,11219,0,1163811627088527360,13:54:49.000000
20611,Twitter for iPhone,"Sorry, I don’t buy Rep. Tlaib’s tears. I have watched her violence, craziness and, most importantly, WORDS, for far too long. Now tears? She hates Israel and all Jewish people. She is an anti-Semite. She and her 3 friends are the new face of the Democrat Party. Live with it!",2019-08-20,45217,179451,1163838736213393408,15:42:32.000000
20619,Twitter for iPhone,".....all Jews, Blacks, Gays, everyone. And importantly, he’s good for everyone in America who wants a job.” Wow!  @newsmax  @foxandfriends @OANN",2019-08-21,13814,69160,1164138797220671488,11:34:52.000000
20628,Twitter for iPhone,"So Germany is paying Zero interest and is actually being paid to borrow money, while the U.S., a far stronger and more important credit, is paying interest and just stopped (I hope!) Quantitative Tightening. Strongest Dollar in History, very tough on exports. No Inflation!.....",2019-08-21,21513,96989,1164174364213952512,13:56:12.000000
20647,Twitter for iPhone,"...I am hopeful Congress will engage with my Team to pass meaningful legislation that will make a real difference and, most importantly, Save Lives!",2019-08-22,10114,57953,1164681626934304768,23:31:53.000000
20708,Twitter for iPhone,RT @WhiteHouse: It’s a new dawn for American energy and manufacturing. https://t.co/UXmn6HYYqF,2019-08-24,8162,0,1165068054335823872,01:07:24.000000
20727,Twitter for iPhone,"France and President @EmanuelMacrone have done a really great job thus far with a very important G-7. Lunch with Emanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!",2019-08-24,666,2651,1165395410787196928,22:48:12.000000
20731,Twitter for iPhone,"France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!",2019-08-24,11832,54236,1165396410021437440,22:52:10.000000
20738,Twitter for iPhone,"RT @WhiteHouse: JUST NOW: President @realDonaldTrump and Prime Minister @AbeShinzo announced a trade deal. 

""This is a tremendous deal for…",2019-08-25,14610,0,1165646331207135232,15:25:16.000000
20752,Twitter for iPhone,"RT @WhiteHouse: .@USTradeRep Lighthizer on today's trade announcement: ""It has 3 parts—agriculture, industrial tariffs, and digital trade .…",2019-08-25,8871,0,1165693360729800704,18:32:09.000000
20792,Twitter for iPhone,"RT @KellyannePolls: Messy. 

John Kerry’s son cut business ties with Hunter Biden over Ukrainian oil deal https://t.co/HQGYWOrD8q",2019-08-27,14350,0,1166386916322938880,16:28:05.000000
20793,Twitter for iPhone,The Federal Reserve loves watching our manufacturers struggle with their exports to the benefit of other parts of the world. Has anyone looked at what almost all other countries are doing to take advantage of the good old USA? Our Fed has been calling it wrong for too long!,2019-08-27,19832,75325,1166389407588466688,16:37:59.000000
20818,Twitter for iPhone,"The  Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall, and that I didn’t think the Wall on the Southern Border was that important to stop Illegals wanting to come into our Country. WRONG, vitally important. Will make a BIG impact. So bad!",2019-08-29,13977,57312,1166868481620492288,00:21:40.000000
20821,Twitter for iPhone,"RT @GOP: “Look what [@realDonaldTrump] did with Japan at the G7. This is a huge trade agreement he secured with them— agriculture, beef, bu…",2019-08-29,11353,0,1166901550251499520,02:33:04.000000
20833,Twitter for iPhone,"General Motors, which was once the Giant of Detroit, is now one of the smallest auto manufacturers there. They moved major plants to China, BEFORE I CAME INTO OFFICE. This was done despite the saving help given them by the USA. Now they should start moving back to America again?",2019-08-30,17115,78736,1167408293062594560,12:06:41.000000
20836,Twitter for iPhone,"RT @MeetThePress: . @chucktodd asks: How could you say Trump is a free-market conservative as he issues tariffs?

@DavidMMcintosh: ""What we…",2019-08-30,4598,0,1167410570041155584,12:15:43.000000
20837,Twitter for iPhone,RT @MeetThePress: WATCH: Club for Growth president David McIntosh defends his organization's support for President Trump despite the trade…,2019-08-30,4517,0,1167410616082010112,12:15:54.000000
20842,Twitter for iPhone,"The Euro is dropping against the Dollar “like crazy,” giving them a big export and manufacturing advantage...and the Fed does NOTHING! Our Dollar is now the strongest in history. Sounds good, doesn’t it? Except to those (manufacturers) that make product for sale outside the U.S.",2019-08-30,14577,64907,1167435723823341568,13:55:41.000000
20853,Twitter for iPhone,"The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early (now), or on Election Day, September 10th, for Dan Bishop, a great guy. His opponent wants Open Borders, Sanctuary Cities &amp; is weak on Crime, Military &amp; Vets!",2019-08-30,19127,60738,1167552549974675456,21:39:54.000000
20857,Twitter for iPhone,"I am monitoring Hurricane Dorian and receiving frequent briefings and updates. It is important to heed the directions of your State and Local Officials. This is an extremely dangerous storm, please prepare and be safe! @FEMA @NWS @NOAA @Readygov @FLSERT https://t.co/Fee9EB1wQk",2019-08-31,9051,37477,1167651639806898176,04:13:39.000000
20867,Twitter for iPhone,RT @SenatorBraun: Representing Indiana on the @SenateAg Committee means it’s so important to sit down with Hoosier farmers to dig into what…,2019-08-31,2275,0,1167767510969737216,11:54:05.000000
20876,Twitter for iPhone,"RT @SenatorRomney: As a major export state, Utah’s agricultural industry would greatly benefit from #USMCAnow. Hosted a roundtable this eve…",2019-08-31,1819,0,1167770620127514624,12:06:26.000000
20893,Twitter for iPhone,RT @realDonaldTrump: The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early…,2019-08-31,19299,0,1167783929534980096,12:59:19.000000
20899,Twitter for iPhone,"RT @SFLRedCross: As you get #RedCrossReady for #HurricaneDorian, keep in mind this important distinction between pre-storm evacuation shelt…",2019-08-31,2568,0,1167784655518654464,13:02:12.000000
20918,Twitter for iPhone,"Peter Morici, Economist: Tariffs will not impact American consumers that much because the Chinese currency has gone down, which gives our importers a discount. Importers can find suppliers outside of China. Absolutely worth it, we don’t want to be servants to the Chinese! This...",2019-09-01,14454,65380,1168137797280174080,12:25:28.000000
20952,Twitter for iPhone,"“We hold that legislative prayer is government speech not open to attack via those channels.” Third Circuit, Court of Appeals. “Lou, that’s why this next Election is so important, the soul of America. They want to take religion out of American lives. Thank God for judges like....",2019-09-02,18772,80850,1168326060280307712,00:53:33.000000
20958,Twitter for iPhone,"“When you put everything together, the pro growth Tax &amp; Regulation Cuts, help to retrain workers, the Tariffs which encourage manufacturers to come back to America, along with President Trumps tough approach on immigration (strong stance on illegals, promoting Merit Based), it...",2019-09-02,11274,53145,1168487907725840384,11:36:41.000000
20962,Twitter for iPhone,"....and watched. NAFTA is the worst Trade Deal ever made - terrible for labor - and Richard let it stand. No wonder unions are losing so much. The workers will vote for me in 2020 (lowest unemployment, most jobs ever), and should stop paying exorbitant $Dues, not worth it!",2019-09-02,11416,53939,1168490496857128960,11:46:58.000000
21010,Twitter for iPhone,"“To declassify is so important because if this were a Democrat President or a Democrat Candidate, that was spied on the way President Trump was spied on, this would be a scandal that would make Watergate look like nothing. Illegal spying.....",2019-09-04,24623,95885,1169062379134574592,01:39:25.000000
21014,Twitter for iPhone,"....We can’t have a system where we run our entire economy for the benefit of other countries, which have long charged us big tariffs. Don’t keep ducking the reality. The U.S. has been subject to Tariff Terrorism for 50 years. But a real deal can be done.” Sam Zell @joekernencnbc",2019-09-04,2806,10962,1169244732691767296,13:44:02.000000
21021,Twitter for iPhone,"....We can’t have a system where we run our entire economy for the benefit of other countries, which have long charged us big tariffs. Don’t keep ducking the reality. The U.S. has been subject to Tariff Terrorism for 50 years. But a real deal can be done.” Sam Zell @JoeSquawk",2019-09-04,12708,57443,1169253301138919424,14:18:05.000000
21029,Twitter for iPhone,RT @realDonaldTrump: The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early…,2019-09-04,21718,0,1169360837498351616,21:25:23.000000
21032,Twitter for iPhone,"“Absolutely nothing is more important than going back &amp; getting to the bottom of the origins of the investigation. We had an administration using America’s Spying Apparatus to spy on a political opponent at the height of a presidential election. Those are all known, undisputed...",2019-09-05,22202,85212,1169412197841350656,00:49:29.000000
21100,Twitter for iPhone,"RT @WhiteHouse: Congress has an opportunity to replace NAFTA with a deal that protects American workers—and ""would boost the fortunes of Am…",2019-09-07,7090,0,1170425159343386624,19:54:38.000000
21114,Twitter for iPhone,"....only made it worse! If they cannot agree to a ceasefire during these very important peace talks, and would even kill 12 innocent people, then they probably don’t have the power to negotiate a meaningful agreement anyway. How many more decades are they willing to fight?",2019-09-07,19118,86186,1170469621348098048,22:51:18.000000
21130,Twitter for iPhone,".....the importance or passage of Criminal Justice Reform. They only talk about the minor players, or people that had nothing to do with it...And the people that so desperately sought my help when everyone else had failed, all they talk about now is Impeaching President Trump!",2019-09-09,13198,62057,1170897587387412480,03:11:53.000000
21142,Twitter for iPhone,"...But most importantly, @CNN is bad for the USA. Their International Division spews bad information &amp; Fake News all over the globe. This is why foreign leaders are always asking me, “Why does the Media hate the U.S. sooo much?” It is a fraudulent shame, &amp; all comes from the top!",2019-09-09,12348,50077,1171046015106990080,13:01:41.000000
21145,Twitter for iPhone,"The Trump Administrations has achieved more in the first 2 1/2 years of its existence than perhaps any administration in the history of our Country. We get ZERO media credit for what we have done, and are doing, but the people know, and that’s all that is important!",2019-09-09,6288,24139,1171052472938446848,13:27:21.000000
